ranking,target_season,target_week,season,week,game_id,posteam,defteam,player_id,player_name_pbp,opportunities,rush_attempts_pbp,targets_pbp,red_zone_opps,inside10_opps,inside5_opps,goal_line_rushes,red_zone_targets,end_zone_targets,receiving_opps,rush_tds,receiving_tds_x,player_epa,air_yards_pbp,qb_designed_rushes,td_count,scored_td,snap_player_name,snap_position,snap_team,snap_opponent,offense_snaps,offense_pct,player_name,position,team,opponent_team,carries,targets,target_share,air_yards_share,wopr,rushing_tds,receiving_tds_y,receptions,receiving_yards,rushing_yards,fantasy_points,pacr,racr,is_forward,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,roster_status,depth_rank,receiving_tds,snap_share,routes_run_proxy,route_participation,opponent_team_sch,spread,game_total,home_away,team_implied_total,dynamic_kickoff_era,touchback_35_era,both_teams_overtime_era,games_prior,rush_attempts_share,targets_share,red_zone_opps_share,inside10_opps_share,inside5_opps_share,goal_line_rushes_share,end_zone_targets_share,receiving_opps_share,player_epa_per_opp,targets_per_route,red_zone_target_share,qb_inside5_rush_share,qb_designed_rush_share,snap_share_ewm,route_participation_ewm,rush_share_ewm,target_share_ewm,red_zone_opp_share_ewm,inside10_opp_share_ewm,inside5_opp_share_ewm,goal_line_rush_share_ewm,end_zone_target_share_ewm,receiving_opp_share_ewm,player_epa_per_opp_ewm,targets_per_route_ewm,air_yards_share_ewm,red_zone_target_share_ewm,qb_inside5_rush_share_ewm,qb_designed_rush_share_ewm,role_stability,previous_team,new_team_flag,current_team_games,rookie_season,draft_year,draft_round,draft_pick,college_name,rookie_flag,team_epa_per_play_prior,team_success_rate_prior,team_red_zone_pass_rate_prior,team_seconds_per_play_prior,def_epa_allowed_prior,def_success_allowed_prior,def_red_zone_td_rate_prior,league_offensive_tds_prior,league_drives_prior,league_red_zone_trips_prior,league_plays_prior,league_start_field_position_prior,def_man_rate,def_two_high_rate,def_blitz_rate,coverage_matchup_score,position_group_model,model_probability,model_group,confidence,raw_model_probability,ranking_score,name_key,ranking_cutoff_date,scrape_date,expert_rank_percentile,ecr,nfl_game_id,kickoff,role_score,high_value_role_score,recent_opportunities,model_note,generated_at_utc,planned_snapshot_utc,actual_snapshot_utc,snapshot_status
24,2026,1,2026,1,2026_01_NYJ,NYJ,TEN,00-0038120,Breece Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Breece Hall,RB,NYJ,TEN,,,,0.0,,,,,,,,,,True,RB,20.0,ACT,Breece Hall,Breece,Hall,2001-05-31,71.0,220.0,Iowa State,00-0038120,4427366,db1053d7-3343-43a3-9aab-8353f10f1221,33991.0,15810,97636,HallBr03,22526,8155,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",,REG,A01,Breece,HAL189796,54501,32004841-4c18-9796-85f0-25933f010ae8,2022.0,2022.0,NYJ,36.0,ACT,1.0,0.0,0.0,0.0,0.0,TEN,-3.0,39.5,away,18.25,1,1,1,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642229156004102,0.642229156004102,0.5981429786222319,0.089095211379322,0.3206398429294217,0.1885081485673644,0.1170336987899519,0.1511237245788896,0.0143375168251245,0.089095211379322,-0.0684694770095278,0.1450076307867857,-0.026880292732063,0.1237871033667569,0.0,0.6598347758459127,0.8799310627514665,NYJ,0,56,2022.0,2022.0,2.0,36.0,Iowa State,0,-0.1443447747860687,0.3959664055151167,0.505426585349859,59.44083862610698,0.0832505079756987,0.4415397353153085,0.2762931942498506,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3924570459837178,RB,86.21782847667119,0.3924570459837178,0.3924570459837178,breecehall,2026-07-14,,,,2026_01_NYJ_TEN,2026-09-13 17:00:00+00:00,0.4431557820018852,0.2087272300955793,0.5981429786222319,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
25,2026,1,2026,1,2026_01_DEN,DEN,KC,00-0036158,J.K. Dobbins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,J.K. Dobbins,RB,DEN,KC,,,,0.0,,,,,,,,,,True,RB,27.0,ACT,J.K. Dobbins,Jkaylin,Dobbins,1998-12-17,70.0,214.0,Ohio State,00-0036158,4241985,a57b9914-4315-4295-98b4-9b348c52d6a1,32725.0,14418,57366,DobbJK00,21674,6806,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cevotvl3ho5h1mioruyg",,REG,A01,J.K.,DOB207645,52463,3200444f-4220-7645-7ee7-94f57d3eed4f,2020.0,2020.0,BAL,55.0,ACT,1.0,0.0,0.0,0.0,0.0,KC,-2.5,42.5,away,20.0,1,1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219205301918604,0.5219205301918604,0.5721631561492633,0.050683890619799,0.2270000532704952,0.23489257412026,0.1620338088062284,0.3380608632729819,0.0,0.050683890619799,-0.0109566751983588,0.0967886862619031,-0.009648144691488,0.0130353277688357,0.0,0.6055321871324971,0.9074741950447522,DEN,0,10,2020.0,2020.0,2.0,55.0,Ohio State,0,0.0338952704393647,0.4300127768076609,0.5762482185856799,55.70101136984081,-0.0495897994849283,0.4207667870670665,0.1981142121767121,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3922976882479256,RB,87.08543714390967,0.3922976882479256,0.3922976882479256,jkdobbins,2026-07-14,,,,2026_01_DEN_KC,2026-09-15 00:15:00+00:00,0.3815891923203076,0.2079754787323278,0.5721631561492633,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-14T00:15:00+00:00,,provisional
26,2026,1,2026,1,2026_01_NYG,NYG,DAL,00-0039337,Malik Nabers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Malik Nabers,WR,NYG,DAL,,,,0.0,,,,,,,,,,True,WR,1.0,ACT,Malik Nabers,Malik,Nabers,2003-07-28,72.0,195.0,LSU,00-0039337,4595348,55ef2022-50c2-465b-839e-c0f4c9e7c55c,40899.0,17704,146759,NabeMa00,24953,11632,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w3edoyyuomqlovvp9ixc",,REG,A01,Malik,NAB400459,57127,32004e41-4240-0459-a77d-033b6932cbbb,2024.0,2024.0,NYG,6.0,ACT,1.0,0.0,0.0,0.0,0.0,DAL,-2.5,48.5,home,23.0,1,1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182583861600311,0.8182583861600311,0.0034025733721886,0.2940223347672883,0.1648536285579964,0.2007332007570225,0.1286458826067094,0.0,0.3271360620754323,0.2940223347672883,0.1337139076192964,0.371376837697174,0.4494397920188773,0.2542772447852477,0.0,0.0037529381201191,0.6531904581025808,NYG,0,19,2024.0,2024.0,1.0,6.0,LSU,0,0.001880350513183,0.4156138721844364,0.5103215412038942,55.91349690390224,0.1574553368990721,0.476239741998063,0.2297470503352856,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3904284092477477,REC,79.07549943023128,0.3904284092477477,0.3904284092477477,maliknabers,2026-07-14,,,,2026_01_DAL_NYG,2026-09-14 00:20:00+00:00,0.3718944314331693,0.1647442373072427,0.2940223347672883,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-13T00:20:00+00:00,,provisional
27,2026,1,2026,1,2026_01_CIN,CIN,TB,00-0036410,Tee Higgins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Tee Higgins,WR,CIN,TB,,,,0.0,,,,,,,,,,True,WR,5.0,ACT,Tee Higgins,Tamaurice,Higgins,1999-01-18,76.0,220.0,Clemson,00-0036410,4239993,7963b029-5de4-4541-b00a-44eefe4349af,32703.0,14506,61211,HiggTe00,21690,6801,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flr9f8oqigbyroeaubxb",,REG,A01,Tee,HIG387791,52441,32004849-4738-7791-9f89-d556c4b59b9a,2020.0,2020.0,CIN,33.0,ACT,2.0,0.0,0.0,0.0,0.0,TB,3.5,50.5,home,27.0,1,1,1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7710483775738323,0.7710483775738323,0.0,0.1907417890806977,0.1615136348472479,0.1322489962146554,0.0706802372650437,0.0,0.2908950977891922,0.1907417890806977,0.4520574343172172,0.2487073840155756,0.360111145081486,0.2679549574336022,0.0,0.0,0.6571854387782873,CIN,0,55,2020.0,2020.0,2.0,33.0,Clemson,0,-0.0261324723987884,0.4481084689528767,0.6488328664799253,57.39989262802602,0.0179559196643026,0.4452701856141907,0.2590463458110517,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3889070127568622,REC,79.20134132151604,0.3889070127568622,0.3889070127568622,teehiggins,2026-07-14,,,,2026_01_TB_CIN,2026-09-13 17:00:00+00:00,0.3205967222181766,0.1214809561089824,0.1907417890806977,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
28,2026,1,2026,1,2026_01_IND,IND,BAL,00-0037664,Alec Pierce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Alec Pierce,WR,IND,BAL,,,,0.0,,,,,,,,,,True,WR,14.0,ACT,Alec Pierce,Alec,Pierce,2000-05-02,75.0,213.0,Cincinnati,00-0037664,4360078,a67ee8f8-e9de-4fb9-90b6-edca2f83f6d8,34008.0,16022,78038,PierAl00,23232,8142,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zeghrjc8rir3r3zi6det",,REG,A01,Alec,PIE185673,54518,32005049-4518-5673-88cc-339d3b35d4c9,2022.0,2022.0,IND,53.0,ACT,1.0,0.0,0.0,0.0,0.0,BAL,-3.5,49.5,home,23.0,1,1,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654308481318264,0.8654308481318264,0.0,0.1668305143331574,0.0790491711255884,0.0579843716042116,0.0137942588353964,0.0,0.3983775756006112,0.1668305143331574,0.8916450479372391,0.2020301316963347,0.3777462616314123,0.1528497191425218,0.0,0.0,0.6296296296296297,IND,0,64,2022.0,2022.0,2.0,53.0,Cincinnati,0,0.0651435800215776,0.4545110164815175,0.4680658823460681,58.93232036981729,0.0080660965562059,0.4355906445260391,0.1821716224648295,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3888620460214677,REC,78.33333333333333,0.3888620460214677,0.3888620460214677,alecpierce,2026-07-14,,,,2026_01_BAL_IND,2026-09-13 17:00:00+00:00,0.3440871208216613,0.0502759338550655,0.1668305143331574,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
29,2026,1,2026,1,2026_01_MIN,MIN,GB,00-0033293,Aaron Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Aaron Jones,RB,MIN,GB,,,,0.0,,,,,,,,,,True,RB,33.0,ACT,Aaron Jones,Aaron,Jones,1994-12-02,69.0,208.0,Texas-El Paso,00-0033293,3042519,27dd5b6e-ea65-4622-a6b4-460fd144407c,30295.0,11763,11937,JoneAa00,19045,4199,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",,REG,A01,Aaron,JON026624,44995,32004a4f-4e02-6624-33bd-3ba151b7013d,2017.0,2017.0,GB,182.0,ACT,1.0,0.0,0.0,0.0,0.0,GB,-1.5,44.5,home,21.5,1,1,1,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5785987075107644,0.5785987075107644,0.517039529221804,0.1514634002281278,0.3754375885808895,0.2474105804501726,0.1449487588864595,0.2359397830929122,0.0017161687756244,0.1514634002281278,-0.0780740757221442,0.2581650477345762,-0.0210409599799793,0.1642322276882768,0.0,0.5527707943184307,0.8020120960570939,MIN,0,29,2017.0,2017.0,5.0,182.0,Texas-El Paso,0,-0.1420942381538635,0.4135930517140242,0.5868886015944839,63.65927622347955,0.0172495241303911,0.4427622597755885,0.1745236136412607,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3878369549966183,RB,83.76338102579845,0.3878369549966183,0.3878369549966183,aaronjones,2026-07-14,,,,2026_01_GB_MIN,2026-09-13 20:25:00+00:00,0.4157005456535654,0.2559323093058405,0.517039529221804,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
30,2026,1,2026,1,2026_01_CLE,CLE,JAC,00-0040784,Quinshon Judkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Quinshon Judkins,RB,CLE,JAC,,,,0.0,,,,,,,,,,True,RB,10.0,ACT,Quinshon Judkins,Quinshon,Judkins,2003-10-29,72.0,219.0,Ohio State; Mississippi,00-0040784,4685702,268c6ae2-278b-49f8-b7cd-b367944412f3,,18516,157128,JudkQu00,25946,12512,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojtce2im0wp2ltyel0vc",,REG,A01,Quinshon,JUD359919,58241,32004a55-4435-9919-355b-3e0aef2de56d,2025.0,2025.0,CLE,36.0,ACT,1.0,0.0,0.0,0.0,0.0,JAC,-7.5,40.5,away,16.5,1,1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4922006524486503,0.4922006524486503,0.6042397132638859,0.102504687594705,0.3185978328386974,0.353949173514921,0.3602315015308131,0.3898164266239142,0.0,0.102504687594705,-0.2038796107664644,0.227763970916466,-0.0129518851329857,0.0397758961865713,0.0,0.6650140435267541,0.7612448707185628,CLE,0,14,2025.0,2025.0,2.0,36.0,Ohio State; Mississippi,0,-0.1970589907047481,0.3392021456378731,0.503588486676722,59.04895354296341,-0.1220909820345336,0.4020951394245424,0.1694717047658224,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.369591490709532,RB,80.49222714349327,0.369591490709532,0.369591490709532,quinshonjudkins,2026-07-14,,,,2026_01_CLE_JAX,2026-09-13 17:00:00+00:00,0.3996483511024138,0.3442595026281438,0.6042397132638859,Strong goal-line/red-zone role,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
31,2026,1,2026,1,2026_01_ATL,ATL,PIT,00-0037238,Drake London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Drake London,WR,ATL,PIT,,,,0.0,,,,,,,,,,True,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210.0,USC,00-0037238,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963.0,15868,86519,LondDr00,23151,8112,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/np91pvk7mczra1iyjkmo",,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022.0,2022.0,ATL,8.0,ACT,1.0,0.0,0.0,0.0,0.0,PIT,-3.0,42.5,away,19.75,1,1,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092801826106726,0.9092801826106726,0.0002259960034918,0.2819912874627197,0.141416797426223,0.0937588179355846,0.1316213788798893,0.0,0.4136085125566209,0.2819912874627197,0.2583967349483406,0.3124644772202515,0.4045386053258891,0.288931504018077,0.0,0.0002259960034918,0.6782854711126126,ATL,0,62,2022.0,2022.0,1.0,8.0,USC,0,-0.0301257835583614,0.4316242906996053,0.4643889097014097,58.186817821890095,0.0116976664388055,0.4264874254977245,0.1710257213546687,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3690526604615802,REC,79.86599234004728,0.3690526604615802,0.3690526604615802,drakelondon,2026-07-14,,,,2026_01_ATL_PIT,2026-09-13 17:00:00+00:00,0.397165822025628,0.1222656647472323,0.2819912874627197,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
32,2026,1,2026,1,2026_01_BUF,BUF,HOU,00-0037248,James Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,James Cook,RB,BUF,HOU,,,,0.0,,,,,,,,,,True,RB,4.0,ACT,James Cook,James,Cook,1999-09-25,71.0,190.0,Georgia,00-0037248,4379399,ce5de0e5-9f76-42ee-b93a-3ef88af9b0a7,34019.0,15876,83666,CookJa01,23247,8138,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/anjbznqb9i21wzcgrtbs",,REG,A01,James,COO151970,54528,3200434f-4f15-1970-d2e5-e575c819187c,2022.0,2022.0,BUF,63.0,ACT,1.0,0.0,0.0,0.0,0.0,HOU,1.5,45.5,away,23.5,1,1,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016686075718619,0.5016686075718619,0.5156445555415057,0.0796935766216765,0.2724843485157117,0.2332643300658448,0.2572236810610722,0.3657854056455764,0.0004230410702965,0.0796935766216765,0.0759278416519326,0.1370323319746596,0.0122826951215034,0.0256506379334559,0.0,0.5697813775262517,0.6188068772006223,BUF,0,66,2022.0,2022.0,2.0,63.0,Georgia,0,0.117314223426426,0.4763514522204123,0.4220383160011642,56.18599567039684,-0.1402794955007572,0.3773262274746432,0.232017982017982,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3642629038376279,RB,77.9924166318196,0.3642629038376279,0.3642629038376279,jamescook,2026-07-14,,,,2026_01_BUF_HOU,2026-09-13 17:00:00+00:00,0.3656689132450147,0.2543241198808763,0.5156445555415057,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
33,2026,1,2026,1,2026_01_LV,LV,MIA,00-0038563,Tre Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Tre Tucker,WR,LV,MIA,,,,0.0,,,,,,,,,,True,WR,1.0,ACT,Tre Tucker,Tre,Tucker,2001-03-08,68.0,185.0,Cincinnati,00-0038563,4428718,9beb72c5-5a81-413c-ada3-ff4854c95cf4,40114.0,16694,101106,TuckTr00,24177,10213,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fsx05ats4azj8mus03d4",,REG,A01,Tre,TUC399910,55965,32005455-4339-9910-7816-4a6883d99032,2023.0,2023.0,LV,100.0,ACT,1.0,0.0,0.0,0.0,0.0,MIA,3.0,41.5,home,22.25,1,1,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9597679053816208,0.9597679053816208,0.0322680116710111,0.1916022240442329,0.0790947414514628,0.0916165566623299,0.0343263399518322,0.0008789314350405,0.2448039103946917,0.1916022240442329,0.1060087839406133,0.1996444090683383,0.2805802495291871,0.1687011632743746,0.0,0.0336631497073946,0.7381288988514316,LV,0,50,2023.0,2023.0,3.0,100.0,Cincinnati,0,-0.2287861946000111,0.366148193063547,0.567942612942613,65.76814431901056,0.0755263382998171,0.4777257520337605,0.2422275866548312,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3641929301542286,REC,81.75106031382009,0.3641929301542286,0.3641929301542286,tretucker,2026-07-14,,,,2026_01_MIA_LV,2026-09-13 20:25:00+00:00,0.3945460470322883,0.0683458793552083,0.1916022240442329,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
34,2026,1,2026,1,2026_01_NO,NO,DET,00-0037239,Chris Olave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Chris Olave,WR,NO,DET,,,,0.0,,,,,,,,,,True,WR,12.0,ACT,Chris Olave,Chris,Olave,2000-06-27,72.0,185.0,Ohio State,00-0037239,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966.0,15895,84355,OlavCh00,22565,8144,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrrmyvpvujynckag9jop",,REG,A01,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022.0,2022.0,NO,11.0,ACT,1.0,0.0,0.0,0.0,0.0,DET,-7.0,48.5,away,20.75,1,1,1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258563120797222,0.8258563120797222,0.0027418732262884,0.2947225195805946,0.1876630835816001,0.0408998561239782,0.0284761933983714,0.0,0.3635921003431338,0.2947225195805946,0.3079465496096464,0.3671629070367552,0.44842319581287,0.3294390229989348,0.0,0.0040677364325074,0.6914708273389434,NO,0,55,2022.0,2022.0,1.0,11.0,Ohio State,0,-0.0921654293228723,0.4127598411386344,0.5553247406188583,56.585952690379,-0.0145559631739856,0.4111068786481706,0.1849500173029584,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3595269528383152,REC,80.28133106117672,0.3595269528383152,0.3595269528383152,chrisolave,2026-07-14,,,,2026_01_NO_DET,2026-09-13 17:00:00+00:00,0.3744402349622017,0.0856797110346499,0.2947225195805946,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
35,2026,1,2026,1,2026_01_DET,DET,NO,00-0039065,Sam LaPorta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Sam LaPorta,TE,DET,NO,,,,0.0,,,,,,,,,,True,TE,87.0,ACT,Sam LaPorta,Sam,LaPorta,2001-01-12,75.0,249.0,Iowa,00-0039065,4430027,3059f1e5-1871-4458-9e90-9b9917874c61,40064.0,17033,101690,LaPoSa01,23141,10859,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qfcy3taaoage00rrl0cc",,REG,A01,Sam,LAP640235,55899,32004c41-5064-0235-3970-b5e5514839fc,2023.0,2023.0,DET,34.0,ACT,1.0,0.0,0.0,0.0,0.0,NO,7.0,48.5,home,27.75,1,1,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9036350439871224,0.9036350439871224,4.35513131729059e-05,0.1859588989319412,0.0628556960641867,0.0529137856960554,0.0420763479001669,0.0,0.1468450378678662,0.1859588989319412,0.7459118569107892,0.206785937394836,0.1803866944754405,0.1468171363051707,0.0,4.35513131729059e-05,0.7254342251936825,DET,0,42,2023.0,2023.0,2.0,34.0,Iowa,0,0.0729690601263949,0.4463557105811071,0.5224551486070336,56.640900609335056,-0.073396356993557,0.4075600020495858,0.1921275283732031,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3585306933709388,REC,81.35117809360099,0.3585306933709388,0.3585306933709388,samlaporta,2026-07-14,,,,2026_01_NO_DET,2026-09-13 17:00:00+00:00,0.3632124980774121,0.0526152765534697,0.1859588989319412,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
36,2026,1,2026,1,2026_01_CHI,CHI,CAR,00-0036275,D'Andre Swift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,D'Andre Swift,RB,CHI,CAR,,,,0.0,,,,,,,,,,True,RB,4.0,ACT,D'Andre Swift,D'Andre,Swift,1999-01-14,68.0,204.0,Georgia,00-0036275,4259545,cc4b5f58-a11c-4450-a1df-617ad88336e4,32705.0,14394,57212,SwifDA00,21684,6790,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owpmwzoilitcodc6cmxo",,REG,A01,D'Andre,SWI228476,52443,32005357-4922-8476-53db-e64aaf6e01f5,2020.0,2020.0,DET,35.0,ACT,1.0,0.0,0.0,0.0,0.0,CAR,2.5,44.5,away,23.5,1,1,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5725125061281933,0.572512551905872,0.4775868273133254,0.0801090193066697,0.2350626991383371,0.2870870610371138,0.243147268191181,0.3998631686851334,5.202590846829676e-06,0.0801090193066697,0.0556713647607847,0.1376219815805884,0.0013177640895126,0.0137043467022809,0.0,0.5274196781916559,0.8138466275525555,CHI,0,33,2020.0,2020.0,2.0,35.0,Georgia,0,0.0706037109657889,0.4516387848895337,0.4578016941475327,55.3154227410098,0.0649578879566983,0.4356732556595181,0.1972222222222222,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3542188655363228,RB,84.13616876790549,0.3542188655363228,0.3542188655363228,dandreswift,2026-07-14,,,,2026_01_CHI_CAR,2026-09-13 17:00:00+00:00,0.3767361175827295,0.2550990094555439,0.4775868273133254,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
